CustomerID,Recommendation,category
16029.0,"{'21462': 0.13819603191146365, '82484': 0.1375336712183217, '21949': 0.1359820733051053, '23083': 0.13497638119975428, '22854': 0.1345345587992625, '21942': 0.13155870289605437, '84637': 0.13155870289605437, '84989A': 0.13155870289605437, '21735': 0.13089257860118403, '21291': 0.1307440900921227, '82483': 0.12951522516054667, '23099': 0.12931515002796792, '84510A': 0.12918357615971662, '23066': 0.1283881477532739, '22744': 0.12725695259515554, '22699': 0.125894936674611, '22437': 0.12561485860426555, '21424': 0.12009611535381537, '22175': 0.11538461538461539}",champion
16030.0,"{'22035': 0.18090680674665818, '21509': 0.1804987180952888, '22393': 0.17888543819998318, '21504': 0.17787811838447135, '21982': 0.17560983967156762, '22029': 0.17068410739178097, '22695': 0.17052182252779502, '22985': 0.17010345435994292, '22796': 0.1542816155652009, '21557': 0.1538967528127731, '21719': 0.1538967528127731, '22212': 0.15276156257835555, '22049': 0.14907119849998596, '46118': 0.14907119849998596, '11001': 0.14301938838683884, '16156L': 0.1414213562373095, '22407': 0.1414213562373095, '21877': 0.14113362174546457, '21063': 0.13801311186847084, '21774': 0.13693063937629155}",need attention
16031.0,"{'22446': 0.13957263155977065, '23104': 0.13801311186847084, '72800B': 0.13801311186847084, '79063C': 0.13801311186847084, '84931B': 0.13801311186847084, '35970': 0.13714509626474833, '21445': 0.13552618543578768, '23292': 0.13483997249264842, '46000U': 0.13483997249264842, '85180B': 0.1345345587992625, '22801': 0.13417456144710072, '22573': 0.13273296830047474, '22587': 0.13203565444069845, '23216': 0.1315903389919538, '22672': 0.12987482388637941, '21056': 0.1297498240269205, '23102': 0.1297498240269205, '23264': 0.1297498240269205, '16054': 0.12909944487358058}",need attention
16033.0,"{'16048': 0.1338548962820509, '21613': 0.1336306209562122, '22587': 0.13203565444069845, '21373': 0.12964074471043288, '84663A': 0.12964074471043288, '22165': 0.12964074471043288, '85170D': 0.1289651760438322, '22183': 0.1259881576697424, '23220': 0.12524485821702988, '23036': 0.12126781251816648, '23382': 0.11764705882352941, '23529': 0.11547005383792518, '21288': 0.1143323900950059, '23334': 0.1143323900950059, '17091A': 0.1143323900950059, '22584': 0.11268723396380222, '21420': 0.10846522890932808, '35599B': 0.10846522890932808, '35599D': 0.10846522890932808, '84660B': 0.10690449676496977}",loyal customer
16034.0,"{'22292': 0.136877182165831, '21949': 0.1359820733051053, '17091J': 0.13552618543578768, '23083': 0.13497638119975428, '22806': 0.1336306209562122, '23114': 0.1336306209562122, '21291': 0.1307440900921227, '23066': 0.1283881477532739, '20726': 0.12826604772778924, '22437': 0.12561485860426555, '23042': 0.12403473458920845, '23201': 0.12352415133260912, '22849': 0.12328224189336073, '23207': 0.12266334536566456, '85187': 0.12087344460380704, '21376': 0.11952286093343936, '22547': 0.11952286093343936, '21730': 0.11454053224818188, '21472': 0.11145564251507058, '22776': 0.10961761428628045}",need attention
16036.0,"{'17012B': 0.1336306209562122, '72799C': 0.1336306209562122, '85230G': 0.1336306209562122, '51014L': 0.13181243254912406, '22364': 0.13157894736842107, '22825': 0.1307440900921227, '72816': 0.130066495428618, '84951A': 0.130066495428618, '84951B': 0.130066495428618, '84968F': 0.130066495428618, '17012C': 0.12964074471043288, '84030E': 0.12787321262844806, '21682': 0.12725695259515557, '72802A': 0.125, '21377': 0.11952286093343936, '23140': 0.11785113019775793, '90184B': 0.11785113019775793, '72802B': 0.1162476387438193, '84970S': 0.11512943346800045, '22863': 0.11454053224818188}",need attention
16037.0,"{'22818': 0.16911475804987608, '22810': 0.16823820483841195, '22214': 0.16796775328675628, '85187': 0.16724840200141816, '21080': 0.1670247502811416, '22731': 0.16323215627475263, '22733': 0.16323215627475263, '22149': 0.16307298299820702, '21695': 0.16208817969462155, '21459': 0.16081688022566926, '21329': 0.15894388284780522, '22583': 0.158113883008419, '22465': 0.15756771943166706, '22735': 0.15672078199387576, '84032B': 0.15502186154571976, '22582': 0.15474611514754322, '22744': 0.15294382258037448, '21894': 0.1450036976414354, '20707': 0.1438389904456152, '21693': 0.1438389904456152}",need attention
16038.0,"{'22204': 0.15389675281277312, '23061': 0.15342642764843034, '21718': 0.15294382258037453, '21212': 0.1525048961929808, '85206A': 0.15166603472617182, '15060B': 0.15139419980681001, '84707B': 0.15, '22913': 0.1494035761667992, '22197': 0.1459548454194257, '37340': 0.1411956236812263, '21459': 0.14048787173725413, '22201': 0.14048787173725413, '47566B': 0.12707606131310367, '20665': 0.126673647984535, '21249': 0.126673647984535, '21781': 0.126673647984535, '35924': 0.12565617248750865, '21628': 0.12262786789699316, '84352': 0.12262786789699316, '85039A': 0.12166606584807191}",need attention
16040.0,"{'22336': 0.14213381090374028, '84531A': 0.14213381090374028, '84843': 0.14213381090374028, '22635': 0.1414213562373095, '23050': 0.13957971269072367, '84828': 0.13944333775567927, '23575': 0.1386750490563073, '21089': 0.1386750490563073, '79030G': 0.13699915608779772, '22859': 0.13693063937629155, '22468': 0.13592873654160803, '22517': 0.1338698881504165, '23052': 0.1315587028960544, '21928': 0.12335134242111896, '20719': 0.12174221164021723, '20712': 0.1209741143090105, '22554': 0.12018504251546633, '23206': 0.11636866703140784, '23209': 0.11541088393712068, '22175': 0.11538461538461539}",need attention
16041.0,"{'23300': 0.21084760455495105, '21172': 0.21036248913874006, '23203': 0.20877681069375503, '21041': 0.20812378052829614, '22423': 0.20532846386928352, '23142': 0.2026698070999702, '22962': 0.19695964928958382, '21216': 0.1949801050859045, '22193': 0.19479008265097675, '22963': 0.19387963650518436, '22960': 0.19361891671777667, '22721': 0.1891358181931102, '22852': 0.1851100598717808, '22192': 0.1850669257549487, '21843': 0.18426282192549795, '22626': 0.18195361127067175, '22726': 0.1815733499524422, '22199': 0.18090680674665818, '22722': 0.17916560350587338, '22776': 0.17597887414725172}",promising
16042.0,"{'21949': 0.1359820733051053, '23083': 0.13497638119975428, '21291': 0.1307440900921227, '23066': 0.1283881477532739, '22699': 0.125894936674611, '22943': 0.12507979573107608, '23042': 0.12403473458920845, '23201': 0.12352415133260912, '22849': 0.12328224189336073, '22307': 0.12309149097933274, '22086': 0.1079112255770052, '23101': 0.1072112534837795, '21813': 0.10540925533894596, '23055': 0.10540925533894596, '22810': 0.10143010324169743, '22153': 0.09901475429766743, '23072': 0.09622504486493762, '23567': 0.09622504486493762, '35598B': 0.09622504486493762}",need attention
16043.0,"{'22832': 0.16462159944159827, '21672': 0.1640152563152608, '22251': 0.16379642332078842, '20668': 0.1635831064016904, '22219': 0.16295602900550396, '23299': 0.16260700012185933, '84843': 0.1624591083221647, '85231B': 0.1613812527485766, '21294': 0.15920595043359828, '21664': 0.15732919388188815, '85187': 0.15441828729643658, '85040A': 0.15413829017161884, '22464': 0.15258258001826747, '22178': 0.15000675253350204, '85111': 0.14849984922727041, '85034A': 0.14781901402782993, '21557': 0.14686837386151166, '85078': 0.14686837386151166, '22170': 0.14683644248297112, '22687': 0.14518017554874818}",need attention
16045.0,"{'85032B': 0.13318543164240537, '22715': 0.13041013273932525, '22691': 0.12996881122750908, '85170D': 0.1289651760438322, '84926A': 0.12856486930664499, '22550': 0.12833175058483634, '85015': 0.12712834523274563, '23168': 0.12651134984231435, '23498': 0.12309149097933274, '23507': 0.12309149097933274, '23552': 0.12309149097933274, '84859C': 0.12309149097933274, '21473': 0.1217161238900369, '47367B': 0.1217161238900369, '22353': 0.11952286093343936, '22718': 0.1194162868053064, '85232D': 0.11877113736973435, '22076': 0.11826247919781652, '85032A': 0.11677484162422842, '85032C': 0.11677484162422842}",need attention
16048.0,"{'47591D': 0.19183099075670196, '21479': 0.19085749231756344, '21125': 0.19069251784911845, '84029E': 0.1887548564447487, '22720': 0.18866527471855488, '22114': 0.1870466325637354, '22111': 0.18643067052035922, '85123A': 0.18641827445195763, '21733': 0.17690759253434063, '21700': 0.17529196424044294, '21080': 0.17499145570392285, '21485': 0.1699854498682103, '22086': 0.16929221779182757, '21054': 0.16257103666804415, '22837': 0.160903597341826, '21429': 0.15720416955902652, '22940': 0.15141551468943115, '84032A': 0.1498959417148435, '23355': 0.14854397775557665, '22557': 0.1474237891054369}",need attention
16049.0,"{'84429A': 0.12309149097933275, '20768': 0.12309149097933274, '21407': 0.12297974198582046, '23268': 0.12126781251816648, '23254': 0.12084206113070795, '22243': 0.1201904934551029, '72741': 0.12017278061240777, '22858': 0.11583259807015181, '23141': 0.11396057645963795, '22986': 0.11180339887498947, '21498': 0.1111111111111111, '37467': 0.1111111111111111, '22045': 0.10721125348377948, '17038': 0.10660035817780521, '23487': 0.10660035817780521, '72801C': 0.10660035817780521, '90201C': 0.10660035817780521, '16156L': 0.10540925533894598, '84592': 0.10540925533894598, '35001G': 0.10050378152592121}",need attention
16050.0,"{'21643': 0.16222142113076254, '85136A': 0.16222142113076254, '22429': 0.1621358456799762, '47348A': 0.16081688022566923, '23245': 0.16035960873746438, '23174': 0.15918343668810866, '22364': 0.15835845219250208, '23535': 0.1578400925293969, '23084': 0.15528514152134765, '23078': 0.1531029945087537, '22946': 0.15061880828219446, '72817': 0.15061880828219446, '21126': 0.14910501299480672, '22687': 0.14888750009563953, '22339': 0.14567140814584595, '21724': 0.1438389904456152, '21231': 0.14175727442134115, '22420': 0.14149998919097345, '11001': 0.13997312773896353, '84596B': 0.13963259188111016}",need attention
16052.0,"{'23129': 0.15110651212172094, '23570': 0.15110651212172094, '84818': 0.15061601901917734, '23368': 0.14980117725462766, '22574': 0.14910501299480672, '21285': 0.14907119849998599, '22715': 0.14907119849998599, '21084': 0.14757295747452437, '23475': 0.14744195615489714, '23229': 0.14535047493345277, '22984': 0.1446203052124375, '21217': 0.14403862827999164, '17136A': 0.1414213562373095, '84859A': 0.1414213562373095, '23415': 0.1414213562373095, '23554': 0.1414213562373095, '23549': 0.13333333333333333, '23307': 0.13241694217637887, '23542': 0.1264911064067352, '23559': 0.1264911064067352}",need attention
16053.0,"{'22596': 0.1591517535198076, '21367': 0.15877683720748895, '23290': 0.15861031714362886, '23100': 0.15861031714362886, '21707': 0.15430334996209194, '23214': 0.15430334996209194, '35964': 0.1543033499620919, '23321': 0.1515228816828316, '22602': 0.14762034939153687, '21824': 0.13750477455423168, '23198': 0.1371758152921836, '23265': 0.13638618139749525, '23368': 0.13576884666042613, '21307': 0.13363062095621217, '22599': 0.13363062095621217, '23406': 0.13363062095621217, '35968': 0.13363062095621217, '22572': 0.1315903389919538, '23399': 0.1315903389919538}",promising
16054.0,"{'23028': 0.12871269604204325, '84030E': 0.12787321262844806, '21682': 0.12725695259515557, '23115': 0.1259881576697424, '23117': 0.1259881576697424, '23410': 0.1259881576697424, '16046': 0.1259881576697424, '21157': 0.1259881576697424, '22447': 0.1259881576697424, '23021': 0.1259881576697424, '23228': 0.11952286093343936, '72800C': 0.11952286093343936, '79190D': 0.11952286093343936, '23529': 0.11547005383792518, '84660C': 0.11547005383792518, '47310M': 0.11396057645963795, '84660B': 0.10690449676496977, '23075': 0.10606601717798213, '23333': 0.10606601717798213}",need attention
16055.0,"{'22727': 0.2342286528112067, '48187': 0.23386802341670537, '22464': 0.23120661128665382, '22692': 0.23102118196575383, '22185': 0.23062712272522956, '23201': 0.225971086421487, '21878': 0.22430015382565205, '48194': 0.22294465001924982, '21754': 0.21847471566038662, '23182': 0.2176238834443566, '22083': 0.21267177775511703, '23300': 0.21084760455495105, '21172': 0.21036248913874006, '47566': 0.2089814122099125, '23203': 0.20877681069375503, '21623': 0.20389178269184602, '47590A': 0.19455639777828979, '22558': 0.19094272008955646, '21900': 0.18285482090590555, '22804': 0.18027856532356668}",need attention
16056.0,"{'22362': 0.12126781251816647, '22429': 0.12084892417661414, '22170': 0.11959121830873497, '23188': 0.11952286093343936, '22063': 0.11803342130469505, '21398': 0.11803342130469503, '23301': 0.11712303424679454, '35471D': 0.11651034560709261, '23180': 0.1143323900950059, '71279': 0.1143323900950059, '22412': 0.11363310286178555, '22922': 0.11363310286178555, '22435': 0.10540925533894598, '23120': 0.10540925533894598, '35964': 0.10540925533894598, '37479P': 0.10540925533894598, '85135C': 0.10327955589886445, '22279': 0.09938079899999065, '21850': 0.0975900072948533, '23216': 0.0975900072948533}",need attention
16057.0,"{'85049G': 0.16248342090492038, '84843': 0.1624591083221647, '22570': 0.16222142113076257, '22731': 0.16204530402191714, '20655': 0.16035674514745465, '23336': 0.16035674514745465, '85049E': 0.158970161079422, '22727': 0.15875015875023815, '22583': 0.158113883008419, '22568': 0.15665208999759148, '22582': 0.15474611514754322, '22082': 0.15439451886219516, '22744': 0.15294382258037448, '21171': 0.15246239465416125, '23150': 0.14967108502231244, '22283': 0.13623731522826651, '22188': 0.1356907063105517, '22589': 0.13483997249264842, '22822': 0.1315903389919538, '22967': 0.13116690839904502}",promising
16059.0,"{'22557': 0.1474237891054369, '21258': 0.14669540980778403, '22759': 0.14411755563479764, '22233': 0.1439309297266203, '21407': 0.14350946197048198, '22947': 0.13900960937138318, '21904': 0.13801311186847084, '77101A': 0.13801311186847084, '22292': 0.136877182165831, '22188': 0.1356907063105517, '17091J': 0.13552618543578768, '22589': 0.13483997249264842, '22595': 0.13419902258999175, '22806': 0.1336306209562122, '23114': 0.1336306209562122, '22637': 0.13355611265883555, '22848': 0.1292191476761844, '21376': 0.11952286093343936, '22547': 0.11952286093343936, '21730': 0.11454053224818188}",promising
16062.0,"{'23207': 0.15927282752249883, '20719': 0.15879530768446956, '22457': 0.1579619116085648, '22940': 0.15708182197562112, '23230': 0.15657369535237295, '23367': 0.15652475842498528, '23242': 0.15540573797716228, '72818': 0.15491933384829668, '22099': 0.1539600717839002, '22746': 0.15304712811230217, '23194': 0.15254255396193803, '23368': 0.1524001524002286, '23253': 0.15191090506255003, '23354': 0.14985372985307105, '22428': 0.1498298354528788, '23148': 0.14965283617614203, '23292': 0.14959151840135318, '21791': 0.1488183209667655, '23142': 0.14699878726500756, '23289': 0.14630339119189104}",need attention
16063.0,"{'22110': 0.1760901812651248, '21872': 0.17569105537498347, '22398': 0.1755846097903253, '22475': 0.17541160386140586, '21829': 0.17423024757175568, '21187': 0.173421993904824, '16236': 0.17203067924632875, '20618': 0.17099639201419237, '79190B': 0.17099639201419237, '84849A': 0.17099639201419237, '22553': 0.1709859962062403, '20728': 0.16975709290496854, '22617': 0.169468537379502, '16237': 0.1689446766597325, '20774': 0.15749984619163154, '20652': 0.15249857033260467, '20654': 0.15249857033260467, '20773': 0.15249857033260467, '21026': 0.15249857033260467, '84563B': 0.15249857033260467}",need attention
16065.0,"{'22525': 0.14269544824634822, '84218': 0.14142135623730948, '22747': 0.1395390764128595, '17084R': 0.13801311186847084, '22265': 0.1369306393762915, '85040B': 0.13638618139749525, '23425': 0.13608276348795434, '84766': 0.13608276348795434, '90200E': 0.13608276348795434, '22505': 0.1358957080545352, '21249': 0.13525044520011487, '22711': 0.1336306209562122, '20719': 0.13280968542569152, '23121': 0.13245323570650436, '23267': 0.13245323570650436, '22746': 0.1316245316231641, '20618': 0.12909944487358055, '21189': 0.12909944487358055, '21813': 0.12909944487358055, '84849A': 0.12909944487358055}",need attention
